#       # k              E            BS weight       TS weight
      1.9026462      2.0079132       0.0211946       0.0214159
      1.9283576      2.0473267       0.0213535       0.0215640
      1.9540691      2.0856659       0.0215049       0.0216994
      1.9797805      2.1228607       0.0216490       0.0218229
      2.0054919      2.1588452       0.0217859       0.0219353
      2.0312034      2.1935575       0.0219161       0.0220372
      2.0569148      2.2269393       0.0220396       0.0221295
      2.0826262      2.2589361       0.0221567       0.0222125
      2.1083377      2.2894968       0.0222677       0.0222869
      2.1340491      2.3185735       0.0223728       0.0223531
      2.1597605      2.3461214       0.0224721       0.0224115
      2.1854720      2.3720989       0.0225659       0.0224625
      2.2111834      2.3964675       0.0226544       0.0225065
      2.2368948      2.4191912       0.0227377       0.0225438
      2.2626063      2.4402371       0.0228161       0.0225745
      2.2883177      2.4595750       0.0228896       0.0225990
      2.3140291      2.4771774       0.0229585       0.0226175
      2.3397406      2.4930195       0.0230227       0.0226301
      2.3654520      2.5070790       0.0230826       0.0226370
      2.3911635      2.5193362       0.0231381       0.0226383
      2.4168749      2.5297742       0.0231894       0.0226341
      2.4425863      2.5383783       0.0232365       0.0226245
      2.4682978      2.5451366       0.0232796       0.0226096
      2.4940092      2.5500394       0.0233186       0.0225893
      2.5197206      2.5530798       0.0233537       0.0225637
      2.5454321      2.5542532       0.0233848       0.0225329
 
      0.0000000      2.5911956       0.0221436       0.0213034
      0.0257114      2.5904733       0.0221706       0.0212679
      0.0514229      2.5878717       0.0221938       0.0212272
      0.0771343      2.5833934       0.0222134       0.0211814
      0.1028457      2.5770437       0.0222293       0.0211303
      0.1285572      2.5688303       0.0222415       0.0210740
      0.1542686      2.5587631       0.0222499       0.0210121
      0.1799800      2.5468548       0.0222545       0.0209447
      0.2056915      2.5331203       0.0222552       0.0208716
      0.2314029      2.5175772       0.0222520       0.0207926
      0.2571143      2.5002454       0.0222448       0.0207075
      0.2828258      2.4811474       0.0222334       0.0206161
      0.3085372      2.4603085       0.0222178       0.0205182
      0.3342487      2.4377562       0.0221979       0.0204134
      0.3599601      2.4135209       0.0221735       0.0203016
      0.3856715      2.3876357       0.0221444       0.0201824
      0.4113830      2.3601362       0.0221104       0.0200555
      0.4370944      2.3310611       0.0220714       0.0199205
      0.4628058      2.3004519       0.0220272       0.0197771
      0.4885173      2.2683528       0.0219774       0.0196247
      0.5142287      2.2348115       0.0219219       0.0194630
      0.5399401      2.1998785       0.0218603       0.0192914
      0.5656516      2.1636077       0.0217924       0.0191095
      0.5913630      2.1260567       0.0217177       0.0189167
      0.6170744      2.0872863       0.0216360       0.0187124
      0.6427859      2.0473615       0.0215467       0.0184961
      0.6684973      2.0063512       0.0214496       0.0182672
      0.6942087      1.9643288       0.0213442       0.0180250
      0.7199202      1.9213720       0.0212299       0.0177689
      0.7456316      1.8775639       0.0211064       0.0174984
      0.7713430      1.8329928       0.0209730       0.0172130
      0.7970545      1.7877531       0.0208294       0.0169121
      0.8227659      1.7419456       0.0206750       0.0165955
      0.8484774      1.6956781       0.0205094       0.0162629
      0.8741888      1.6490666       0.0203321       0.0159145
      0.8999002      1.6022353       0.0201430       0.0155507
      0.9256117      1.5553185       0.0199418       0.0151724
      0.9513231      1.5084609       0.0197286       0.0147810
      0.9770345      1.4618191       0.0195040       0.0143788
      1.0027460      1.4155627       0.0192688       0.0139692
      1.0284574      1.3698759       0.0190247       0.0135568
      1.0541688      1.3249584       0.0187741       0.0131480
      1.0798803      1.2810269       0.0185210       0.0127513
      1.1055917      1.2383160       0.0182713       0.0123779
      1.1313031      1.1970793       0.0180343       0.0120429
      1.1570146      1.1575887       0.0178252       0.0117668
      1.1827260      1.1201341       0.0176730       0.0115803
      1.2084374      1.0850211       0.0176506       0.0115447
      1.2341489      1.0525676       0.0180900       0.0118935
      1.2598603      1.0288639       0.0055830       0.0037291
      1.2855717      1.0464116       0.0177216       0.0123022
      1.3112832      1.0734983       0.0169263       0.0122767
      1.3369946      1.1036180       0.0166430       0.0126103
      1.3627061      1.1364733       0.0165310       0.0130573
      1.3884175      1.1717669       0.0165168       0.0135547
      1.4141289      1.2092074       0.0165698       0.0140722
      1.4398404      1.2485138       0.0166722       0.0145917
      1.4655518      1.2894190       0.0168114       0.0151016
      1.4912632      1.3316715       0.0169779       0.0155940
      1.5169747      1.3750357       0.0171639       0.0160642
      1.5426861      1.4192924       0.0173634       0.0165092
      1.5683975      1.4642382       0.0175715       0.0169277
      1.5941090      1.5096845       0.0177843       0.0173194
      1.6198204      1.5554566       0.0179987       0.0176845
      1.6455318      1.6013925       0.0182122       0.0180239
      1.6712433      1.6473422       0.0184232       0.0183387
      1.6969547      1.6931662       0.0186301       0.0186301
      1.7226661      1.7387349       0.0188319       0.0188994
      1.7483776      1.7839274       0.0190278       0.0191481
      1.7740890      1.8286311       0.0192174       0.0193774
      1.7998004      1.8727406       0.0194003       0.0195888
      1.8255119      1.9161572       0.0195763       0.0197833
      1.8512233      1.9587885       0.0197453       0.0199621
      1.8769348      2.0005477       0.0199073       0.0201264
      1.9026462      2.0413532       0.0200624       0.0202771
      1.9283576      2.0811282       0.0202106       0.0204151
      1.9540691      2.1198006       0.0203521       0.0205414
      1.9797805      2.1573023       0.0204871       0.0206565
      2.0054919      2.1935695       0.0206157       0.0207614
      2.0312034      2.2285418       0.0207382       0.0208565
      2.0569148      2.2621626       0.0208546       0.0209425
      2.0826262      2.2943788       0.0209653       0.0210199
      2.1083377      2.3251405       0.0210704       0.0210891
      2.1340491      2.3544007       0.0211700       0.0211507
      2.1597605      2.3821159       0.0212644       0.0212049
      2.1854720      2.4082453       0.0213537       0.0212522
      2.2111834      2.4327508       0.0214381       0.0212929
      2.2368948      2.4555975       0.0215178       0.0213271
      2.2626063      2.4767530       0.0215928       0.0213552
      2.2883177      2.4961875       0.0216633       0.0213774
      2.3140291      2.5138740       0.0217295       0.0213939
      2.3397406      2.5297882       0.0217914       0.0214048
      2.3654520      2.5439080       0.0218491       0.0214102
      2.3911635      2.5562142       0.0219028       0.0214104
      2.4168749      2.5666899       0.0219525       0.0214053
      2.4425863      2.5753208       0.0219984       0.0213950
      2.4682978      2.5820950       0.0220403       0.0213797
      2.4940092      2.5870031       0.0220785       0.0213593
      2.5197206      2.5900382       0.0221129       0.0213339
      2.5454321      2.5911956       0.0221436       0.0213034
 
      0.0000000      2.6267697       0.0208461       0.0200265
      0.0257114      2.6260222       0.0208725       0.0199920
      0.0514229      2.6233849       0.0208955       0.0199527
      0.0771343      2.6188605       0.0209150       0.0199085
      0.1028457      2.6124542       0.0209310       0.0198594
      0.1285572      2.6041734       0.0209435       0.0198052
      0.1542686      2.5940281       0.0209524       0.0197460
      0.1799800      2.5820305       0.0209578       0.0196816
      0.2056915      2.5681954       0.0209595       0.0196118
      0.2314029      2.5525400       0.0209575       0.0195365
      0.2571143      2.5350839       0.0209517       0.0194556
      0.2828258      2.5158493       0.0209421       0.0193687
      0.3085372      2.4948609       0.0209284       0.0192759
      0.3342487      2.4721457       0.0209107       0.0191767
      0.3599601      2.4477335       0.0208888       0.0190710
      0.3856715      2.4216567       0.0208625       0.0189585
      0.4113830      2.3939503       0.0208317       0.0188389
      0.4370944      2.3646520       0.0207961       0.0187118
      0.4628058      2.3338024       0.0207557       0.0185770
      0.4885173      2.3014448       0.0207102       0.0184340
      0.5142287      2.2676254       0.0206593       0.0182825
      0.5399401      2.2323936       0.0206027       0.0181221
      0.5656516      2.1958019       0.0205403       0.0179522
      0.5913630      2.1579060       0.0204717       0.0177725
      0.6170744      2.1187651       0.0203966       0.0175825
      0.6427859      2.0784420       0.0203146       0.0173816
      0.6684973      2.0370033       0.0202254       0.0171693
      0.6942087      1.9945197       0.0201286       0.0169451
      0.7199202      1.9510662       0.0200237       0.0167085
      0.7456316      1.9067226       0.0199104       0.0164590
      0.7713430      1.8615735       0.0197882       0.0161962
      0.7970545      1.8157092       0.0196567       0.0159196
      0.8227659      1.7692259       0.0195155       0.0156291
      0.8484774      1.7222264       0.0193642       0.0153243
      0.8741888      1.6748207       0.0192025       0.0150056
      0.8999002      1.6271269       0.0190301       0.0146732
      0.9256117      1.5792720       0.0188470       0.0143279
      0.9513231      1.5313928       0.0186534       0.0139710
      0.9770345      1.4836372       0.0184496       0.0136046
      1.0027460      1.4361654       0.0182367       0.0132316
      1.0284574      1.3891510       0.0180160       0.0128561
      1.0541688      1.3427827       0.0177901       0.0124837
      1.0798803      1.2972657       0.0175627       0.0121221
      1.1055917      1.2528226       0.0173395       0.0117814
      1.1313031      1.2096952       0.0171295       0.0114756
      1.1570146      1.1681447       0.0169479       0.0112239
      1.1827260      1.1284515       0.0168237       0.0110564
      1.2084374      1.0909150       0.0168315       0.0110346
      1.2341489      1.0558511       0.0173095       0.0113960
      1.2598603      1.0290971       0.0259535       0.0173341
      1.2855717      1.0496642       0.0169597       0.0117873
      1.3112832      1.0794071       0.0161445       0.0117303
      1.3369946      1.1120129       0.0158490       0.0120323
      1.3627061      1.1471793       0.0157252       0.0124442
      1.3884175      1.1846099       0.0156974       0.0129032
      1.4141289      1.2240179       0.0157347       0.0133804
      1.4398404      1.2651303       0.0158193       0.0138587
      1.4655518      1.3076894       0.0159389       0.0143274
      1.4912632      1.3514542       0.0160845       0.0147796
      1.5169747      1.3962001       0.0162489       0.0152111
      1.5426861      1.4417187       0.0164263       0.0156195
      1.5683975      1.4878171       0.0166122       0.0160035
      1.5941090      1.5343165       0.0168031       0.0163630
      1.6198204      1.5810513       0.0169961       0.0166983
      1.6455318      1.6278680       0.0171890       0.0170102
      1.6712433      1.6746244       0.0173800       0.0172997
      1.6969547      1.7211877       0.0175679       0.0175679
      1.7226661      1.7674348       0.0177516       0.0178160
      1.7483776      1.8132504       0.0179305       0.0180453
      1.7740890      1.8585269       0.0181040       0.0182569
      1.7998004      1.9031634       0.0182718       0.0184521
      1.8255119      1.9470654       0.0184336       0.0186319
      1.8512233      1.9901439       0.0185893       0.0187973
      1.8769348      2.0323154       0.0187389       0.0189494
      1.9026462      2.0735012       0.0188825       0.0190890
      1.9283576      2.1136271       0.0190199       0.0192169
      1.9540691      2.1526231       0.0191515       0.0193339
      1.9797805      2.1904233       0.0192772       0.0194407
      2.0054919      2.2269656       0.0193972       0.0195379
      2.0312034      2.2621914       0.0195117       0.0196261
      2.0569148      2.2960455       0.0196207       0.0197058
      2.0826262      2.3284760       0.0197246       0.0197774
      2.1083377      2.3594341       0.0198234       0.0198415
      2.1340491      2.3888742       0.0199172       0.0198985
      2.1597605      2.4167532       0.0200062       0.0199485
      2.1854720      2.4430314       0.0200906       0.0199921
      2.2111834      2.4676715       0.0201705       0.0200294
      2.2368948      2.4906390       0.0202461       0.0200607
      2.2626063      2.5119022       0.0203173       0.0200862
      2.2883177      2.5314319       0.0203844       0.0201061
      2.3140291      2.5492014       0.0204475       0.0201207
      2.3397406      2.5651868       0.0205066       0.0201300
      2.3654520      2.5793664       0.0205619       0.0201342
      2.3911635      2.5917211       0.0206134       0.0201333
      2.4168749      2.6022345       0.0206611       0.0201276
      2.4425863      2.6108923       0.0207052       0.0201169
      2.4682978      2.6176828       0.0207458       0.0201015
      2.4940092      2.6225968       0.0207827       0.0200813
      2.5197206      2.6256272       0.0208161       0.0200563
      2.5454321      2.6267697       0.0208461       0.0200265
 
      0.0000000      2.6609366       0.0195029       0.0187119
      0.0257114      2.6601649       0.0195286       0.0186787
      0.0514229      2.6574935       0.0195510       0.0186410
      0.0771343      2.6529247       0.0195701       0.0185988
      0.1028457      2.6464638       0.0195860       0.0185520
      0.1285572      2.6381179       0.0195985       0.0185005
      0.1542686      2.6278969       0.0196078       0.0184442
      0.1799800      2.6158129       0.0196137       0.0183832
      0.2056915      2.6018804       0.0196162       0.0183171
      0.2314029      2.5861162       0.0196153       0.0182460
      0.2571143      2.5685397       0.0196108       0.0181696
      0.2828258      2.5491727       0.0196027       0.0180878
      0.3085372      2.5280393       0.0195909       0.0180004
      0.3342487      2.5051662       0.0195752       0.0179072
      0.3599601      2.4805826       0.0195557       0.0178080
      0.3856715      2.4543202       0.0195321       0.0177026
      0.4113830      2.4264133       0.0195043       0.0175906
      0.4370944      2.3968990       0.0194721       0.0174719
      0.4628058      2.3658166       0.0194354       0.0173461
      0.4885173      2.3332088       0.0193939       0.0172129
      0.5142287      2.2991205       0.0193475       0.0170719
      0.5399401      2.2636000       0.0192959       0.0169229
      0.5656516      2.2266982       0.0192389       0.0167653
      0.5913630      2.1884695       0.0191763       0.0165989
      0.6170744      2.1489711       0.0191076       0.0164231
      0.6427859      2.1082641       0.0190327       0.0162376
      0.6684973      2.0664128       0.0189513       0.0160420
      0.6942087      2.0234855       0.0188628       0.0158356
      0.7199202      1.9795546       0.0187671       0.0156182
      0.7456316      1.9346965       0.0186638       0.0153894
      0.7713430      1.8889928       0.0185524       0.0151486
      0.7970545      1.8425297       0.0184326       0.0148957
      0.8227659      1.7953992       0.0183042       0.0146304
      0.8484774      1.7476993       0.0181667       0.0143526
      0.8741888      1.6995346       0.0180198       0.0140623
      0.8999002      1.6510171       0.0178636       0.0137600
      0.9256117      1.6022672       0.0176978       0.0134464
      0.9513231      1.5534141       0.0175228       0.0131225
      0.9770345      1.5045974       0.0173389       0.0127902
      1.0027460      1.4559681       0.0171470       0.0124521
      1.0284574      1.4076899       0.0169487       0.0121117
      1.0541688      1.3599406       0.0167461       0.0117741
      1.0798803      1.3129138       0.0165429       0.0114461
      1.1055917      1.2668202       0.0163446       0.0111370
      1.1313031      1.2218893       0.0161599       0.0108593
      1.1570146      1.1783701       0.0160036       0.0106313
      1.1827260      1.1365327       0.0159047       0.0104821
      1.2084374      1.0966674       0.0159383       0.0104725
      1.2341489      1.0590850       0.0164435       0.0108405
      1.2598603      1.0294160       0.0020177       0.0013483
      1.2855717      1.0528684       0.0161137       0.0112123
      1.3112832      1.0851741       0.0152911       0.0111291
      1.3369946      1.1201684       0.0149885       0.0114003
      1.3627061      1.1575477       0.0148561       0.0117775
      1.3884175      1.1970189       0.0148172       0.0121987
      1.4141289      1.2383022       0.0148409       0.0126361
      1.4398404      1.2811335       0.0149096       0.0130740
      1.4655518      1.3252654       0.0150116       0.0135026
      1.4912632      1.3704678       0.0151381       0.0139158
      1.5169747      1.4165273       0.0152825       0.0143098
      1.5426861      1.4632460       0.0154395       0.0146826
      1.5683975      1.5104411       0.0156048       0.0150333
      1.5941090      1.5579433       0.0157753       0.0153616
      1.6198204      1.6055957       0.0159482       0.0156680
      1.6455318      1.6532530       0.0161216       0.0159532
      1.6712433      1.7007799       0.0162938       0.0162181
      1.6969547      1.7480505       0.0164636       0.0164636
      1.7226661      1.7949473       0.0166301       0.0166910
      1.7483776      1.8413603       0.0167926       0.0169013
      1.7740890      1.8871867       0.0169505       0.0170955
      1.7998004      1.9323299       0.0171036       0.0172747
      1.8255119      1.9766989       0.0172516       0.0174400
      1.8512233      2.0202084       0.0173943       0.0175921
      1.8769348      2.0627777       0.0175316       0.0177321
      1.9026462      2.1043308       0.0176637       0.0178606
      1.9283576      2.1447958       0.0177904       0.0179784
      1.9540691      2.1841051       0.0179119       0.0180862
      1.9797805      2.2221946       0.0180282       0.0181846
      2.0054919      2.2590039       0.0181395       0.0182741
      2.0312034      2.2944758       0.0182458       0.0183554
      2.0569148      2.3285566       0.0183473       0.0184288
      2.0826262      2.3611956       0.0184441       0.0184948
      2.1083377      2.3923451       0.0185363       0.0185537
      2.1340491      2.4219602       0.0186240       0.0186060
      2.1597605      2.4499991       0.0187074       0.0186519
      2.1854720      2.4764226       0.0187866       0.0186918
      2.2111834      2.5011941       0.0188616       0.0187258
      2.2368948      2.5242799       0.0189327       0.0187542
      2.2626063      2.5456486       0.0189998       0.0187773
      2.2883177      2.5652715       0.0190632       0.0187951
      2.3140291      2.5831225       0.0191228       0.0188079
      2.3397406      2.5991778       0.0191788       0.0188157
      2.3654520      2.6134162       0.0192312       0.0188188
      2.3911635      2.6258189       0.0192802       0.0188171
      2.4168749      2.6363696       0.0193256       0.0188109
      2.4425863      2.6450542       0.0193677       0.0188000
      2.4682978      2.6518612       0.0194065       0.0187847
      2.4940092      2.6567814       0.0194419       0.0187649
      2.5197206      2.6598080       0.0194741       0.0187406
      2.5454321      2.6609366       0.0195029       0.0187119
 
      0.0000000      2.6936594       0.0181253       0.0173696
      0.0257114      2.6928649       0.0181499       0.0173380
      0.0514229      2.6901607       0.0181714       0.0173023
      0.0771343      2.6855494       0.0181900       0.0172623
      0.1028457      2.6790359       0.0182055       0.0172181
      0.1285572      2.6706274       0.0182180       0.0171695
      0.1542686      2.6603335       0.0182274       0.0171166
      0.1799800      2.6481662       0.0182336       0.0170592
      0.2056915      2.6341396       0.0182368       0.0169972
      0.2314029      2.6182704       0.0182367       0.0169305
      0.2571143      2.6005776       0.0182333       0.0168590
      0.2828258      2.5810827       0.0182266       0.0167825
      0.3085372      2.5598093       0.0182164       0.0167010
      0.3342487      2.5367837       0.0182027       0.0166141
      0.3599601      2.5120346       0.0181854       0.0165217
      0.3856715      2.4855930       0.0181643       0.0164237
      0.4113830      2.4574927       0.0181394       0.0163197
      0.4370944      2.4277698       0.0181104       0.0162096
      0.4628058      2.3964631       0.0180773       0.0160930
      0.4885173      2.3636140       0.0180398       0.0159698
      0.5142287      2.3292667       0.0179978       0.0158396
      0.5399401      2.2934680       0.0179510       0.0157020
      0.5656516      2.2562678       0.0178993       0.0155569
      0.5913630      2.2177188       0.0178424       0.0154037
      0.6170744      2.1778768       0.0177801       0.0152423
      0.6427859      2.1368009       0.0177121       0.0150721
      0.6684973      2.0945535       0.0176381       0.0148928
      0.6942087      2.0512006       0.0175578       0.0147041
      0.7199202      2.0068119       0.0174710       0.0145056
      0.7456316      1.9614613       0.0173773       0.0142968
      0.7713430      1.9152268       0.0172764       0.0140776
      0.7970545      1.8681913       0.0171679       0.0138476
      0.8227659      1.8204426       0.0170517       0.0136066
      0.8484774      1.7720743       0.0169274       0.0133546
      0.8741888      1.7231859       0.0167949       0.0130918
      0.8999002      1.6738838       0.0166540       0.0128183
      0.9256117      1.6242819       0.0165047       0.0125348
      0.9513231      1.5745024       0.0163473       0.0122424
      0.9770345      1.5246771       0.0161823       0.0119426
      1.0027460      1.4749481       0.0160103       0.0116376
      1.0284574      1.4254695       0.0158330       0.0113307
      1.0541688      1.3764087       0.0156524       0.0110263
      1.0798803      1.3279477       0.0154720       0.0107304
      1.1055917      1.2802852       0.0152969       0.0104514
      1.1313031      1.2336381       0.0151356       0.0102008
      1.1570146      1.1882428       0.0150025       0.0099957
      1.1827260      1.1443573       0.0149261       0.0098638
      1.2084374      1.1022611       0.0149809       0.0098647
      1.2341489      1.0622568       0.0155023       0.0102334
      1.2598603      1.0295878       0.0259833       0.0173574
      1.2855717      1.0560121       0.0151936       0.0105841
      1.3112832      1.0907822       0.0143756       0.0104800
      1.3369946      1.1280641       0.0140709       0.0107217
      1.3627061      1.1675562       0.0139330       0.0110646
      1.3884175      1.2089709       0.0138856       0.0114486
      1.4141289      1.2520370       0.0138977       0.0118471
      1.4398404      1.2965004       0.0139524       0.0122457
      1.4655518      1.3421247       0.0140385       0.0126354
      1.4912632      1.3886910       0.0141477       0.0130108
      1.5169747      1.4359965       0.0142739       0.0133686
      1.5426861      1.4838540       0.0144120       0.0137071
      1.5683975      1.5320904       0.0145584       0.0140256
      1.5941090      1.5805455       0.0147098       0.0143238
      1.6198204      1.6290707       0.0148640       0.0146023
      1.6455318      1.6775281       0.0150190       0.0148616
      1.6712433      1.7257894       0.0151735       0.0151026
      1.6969547      1.7737346       0.0153261       0.0153261
      1.7226661      1.8212518       0.0154762       0.0155333
      1.7483776      1.8682361       0.0156229       0.0157250
      1.7740890      1.9145890       0.0157659       0.0159022
      1.7998004      1.9602177       0.0159048       0.0160659
      1.8255119      2.0050349       0.0160393       0.0162168
      1.8512233      2.0489583       0.0161693       0.0163559
      1.8769348      2.0919101       0.0162947       0.0164839
      1.9026462      2.1338167       0.0164154       0.0166015
      1.9283576      2.1746086       0.0165315       0.0167093
      1.9540691      2.2142201       0.0166430       0.0168080
      1.9797805      2.2525889       0.0167500       0.0168980
      2.0054919      2.2896561       0.0168524       0.0169800
      2.0312034      2.3253660       0.0169505       0.0170544
      2.0569148      2.3596663       0.0170442       0.0171216
      2.0826262      2.3925072       0.0171337       0.0171819
      2.1083377      2.4238421       0.0172192       0.0172358
      2.1340491      2.4536273       0.0173006       0.0172835
      2.1597605      2.4818214       0.0173781       0.0173253
      2.1854720      2.5083861       0.0174518       0.0173615
      2.2111834      2.5332855       0.0175217       0.0173923
      2.2368948      2.5564863       0.0175881       0.0174180
      2.2626063      2.5779578       0.0176508       0.0174386
      2.2883177      2.5976716       0.0177101       0.0174545
      2.3140291      2.6156021       0.0177661       0.0174656
      2.3397406      2.6317258       0.0178186       0.0174721
      2.3654520      2.6460219       0.0178679       0.0174742
      2.3911635      2.6584716       0.0179140       0.0174719
      2.4168749      2.6690590       0.0179569       0.0174654
      2.4425863      2.6777702       0.0179967       0.0174546
      2.4682978      2.6845937       0.0180334       0.0174396
      2.4940092      2.6895205       0.0180671       0.0174204
      2.5197206      2.6925439       0.0180977       0.0173971
      2.5454321      2.6936594       0.0181253       0.0173696
 
      0.0000000      2.7249037       0.0167245       0.0160101
      0.0257114      2.7240875       0.0167478       0.0159804
      0.0514229      2.7213522       0.0167684       0.0159467
      0.0771343      2.7167002       0.0167861       0.0159093
      0.1028457      2.7101363       0.0168011       0.0158679
      0.1285572      2.7016677       0.0168133       0.0158225
      0.1542686      2.6913038       0.0168226       0.0157731
      0.1799800      2.6790563       0.0168291       0.0157196
      0.2056915      2.6649393       0.0168326       0.0156620
      0.2314029      2.6489691       0.0168332       0.0156000
      0.2571143      2.6311645       0.0168308       0.0155336
      0.2828258      2.6115465       0.0168253       0.0154628
      0.3085372      2.5901385       0.0168167       0.0153872
      0.3342487      2.5669662       0.0168048       0.0153069
      0.3599601      2.5420579       0.0167896       0.0152216
      0.3856715      2.5154440       0.0167709       0.0151311
      0.4113830      2.4871577       0.0167487       0.0150353
      0.4370944      2.4572344       0.0167228       0.0149339
      0.4628058      2.4257120       0.0166931       0.0148268
      0.4885173      2.3926312       0.0166594       0.0147137
      0.5142287      2.3580351       0.0166216       0.0145942
      0.5399401      2.3219695       0.0165795       0.0144683
      0.5656516      2.2844830       0.0165329       0.0143355
      0.5913630      2.2456270       0.0164816       0.0141956
      0.6170744      2.2054558       0.0164253       0.0140483
      0.6427859      2.1640267       0.0163640       0.0138932
      0.6684973      2.1214003       0.0162972       0.0137301
      0.6942087      2.0776404       0.0162248       0.0135586
      0.7199202      2.0328144       0.0161466       0.0133784
      0.7456316      1.9869935       0.0160621       0.0131892
      0.7713430      1.9402527       0.0159712       0.0129908
      0.7970545      1.8926716       0.0158737       0.0127829
      0.8227659      1.8443342       0.0157692       0.0125654
      0.8484774      1.7953298       0.0156575       0.0123382
      0.8741888      1.7457534       0.0155386       0.0121015
      0.8999002      1.6957058       0.0154123       0.0118555
      0.9256117      1.6452951       0.0152787       0.0116008
      0.9513231      1.5946368       0.0151380       0.0113382
      0.9770345      1.5438551       0.0149907       0.0110692
      1.0027460      1.4930840       0.0148376       0.0107957
      1.0284574      1.4424682       0.0146800       0.0105205
      1.0541688      1.3921648       0.0145200       0.0102476
      1.0798803      1.3423449       0.0143607       0.0099823
      1.1055917      1.2931951       0.0142072       0.0097320
      1.1313031      1.2449194       0.0140675       0.0095074
      1.1570146      1.1977414       0.0139553       0.0093241
      1.1827260      1.1519056       0.0138986       0.0092084
      1.2084374      1.1076793       0.0139701       0.0092182
      1.2341489      1.0653545       0.0144971       0.0095821
      1.2598603      1.0299212       0.0000231       0.0000159
      1.2855717      1.0590828       0.0142104       0.0099100
      1.3112832      1.0962145       0.0134083       0.0097902
      1.3369946      1.1356803       0.0131064       0.0100038
      1.3627061      1.1771833       0.0129661       0.0103135
      1.3884175      1.2204437       0.0129123       0.0106611
      1.4141289      1.2652002       0.0129149       0.0110218
      1.4398404      1.3112094       0.0129575       0.0113822
      1.4655518      1.3582464       0.0130295       0.0117344
      1.4912632      1.4061032       0.0131231       0.0120733
      1.5169747      1.4545879       0.0132326       0.0123964
      1.5426861      1.5035235       0.0133535       0.0127019
      1.5683975      1.5527463       0.0134822       0.0129894
      1.5941090      1.6021045       0.0136161       0.0132587
      1.6198204      1.6514576       0.0137528       0.0135103
      1.6455318      1.7006747       0.0138906       0.0137446
      1.6712433      1.7496338       0.0140284       0.0139625
      1.6969547      1.7982209       0.0141648       0.0141648
      1.7226661      1.8463291       0.0142993       0.0143524
      1.7483776      1.8938579       0.0144311       0.0145261
      1.7740890      1.9407132       0.0145597       0.0146868
      1.7998004      1.9868057       0.0146849       0.0148352
      1.8255119      2.0320515       0.0148065       0.0149722
      1.8512233      2.0763711       0.0149241       0.0150985
      1.8769348      2.1196894       0.0150378       0.0152148
      1.9026462      2.1619351       0.0151475       0.0153216
      1.9283576      2.2030408       0.0152531       0.0154196
      1.9540691      2.2429426       0.0153547       0.0155093
      1.9797805      2.2815799       0.0154523       0.0155912
      2.0054919      2.3188953       0.0155459       0.0156658
      2.0312034      2.3548346       0.0156357       0.0157334
      2.0569148      2.3893464       0.0157217       0.0157944
      2.0826262      2.4223821       0.0158039       0.0158492
      2.1083377      2.4538961       0.0158824       0.0158981
      2.1340491      2.4838455       0.0159574       0.0159413
      2.1597605      2.5121897       0.0160289       0.0159791
      2.1854720      2.5388910       0.0160969       0.0160118
      2.2111834      2.5639141       0.0161616       0.0160396
      2.2368948      2.5872264       0.0162230       0.0160625
      2.2626063      2.6087976       0.0162812       0.0160809
      2.2883177      2.6285997       0.0163362       0.0160949
      2.3140291      2.6466074       0.0163882       0.0161045
      2.3397406      2.6627977       0.0164371       0.0161099
      2.3654520      2.6771498       0.0164831       0.0161111
      2.3911635      2.6896455       0.0165261       0.0161084
      2.4168749      2.7002688       0.0165662       0.0161017
      2.4425863      2.7090061       0.0166035       0.0160911
      2.4682978      2.7158460       0.0166379       0.0160766
      2.4940092      2.7207797       0.0166696       0.0160583
      2.5197206      2.7238004       0.0166984       0.0160361
      2.5454321      2.7249037       0.0167245       0.0160101
 
      0.0000000      2.7546369       0.0153123       0.0146441
      0.0257114      2.7538003       0.0153342       0.0146163
      0.0514229      2.7510354       0.0153535       0.0145850
      0.0771343      2.7463446       0.0153703       0.0145502
      0.1028457      2.7397326       0.0153846       0.0145118
      0.1285572      2.7312065       0.0153963       0.0144698
      0.1542686      2.7207756       0.0154054       0.0144242
      0.1799800      2.7084515       0.0154119       0.0143748
      0.2056915      2.6942479       0.0154158       0.0143216
      0.2314029      2.6781810       0.0154169       0.0142646
      0.2571143      2.6602692       0.0154153       0.0142036
      0.2828258      2.6405333       0.0154109       0.0141384
      0.3085372      2.6189963       0.0154035       0.0140691
      0.3342487      2.5956835       0.0153933       0.0139955
      0.3599601      2.5706227       0.0153800       0.0139173
      0.3856715      2.5438438       0.0153636       0.0138346
      0.4113830      2.5153793       0.0153439       0.0137470
      0.4370944      2.4852641       0.0153210       0.0136545
      0.4628058      2.4535354       0.0152945       0.0135568
      0.4885173      2.4202329       0.0152645       0.0134537
      0.5142287      2.3853989       0.0152307       0.0133450
      0.5399401      2.3490781       0.0151930       0.0132306
      0.5656516      2.3113181       0.0151513       0.0131100
      0.5913630      2.2721689       0.0151054       0.0129832
      0.6170744      2.2316834       0.0150550       0.0128498
      0.6427859      2.1899174       0.0150001       0.0127095
      0.6684973      2.1469296       0.0149403       0.0125622
      0.6942087      2.1027820       0.0148755       0.0124074
      0.7199202      2.0575396       0.0148054       0.0122451
      0.7456316      2.0112712       0.0147298       0.0120748
      0.7713430      1.9640490       0.0146485       0.0118964
      0.7970545      1.9159495       0.0145613       0.0117098
