# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
   -0.415203    0.582171    0.000000  0.0000E+00  0.0000E+00  0.3345E-01  0.0000E+00  0.0000E+00  0.3345E-01  0.0000E+00  0.0000E+00  0.3345E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.402022    0.605002    0.000000  0.0000E+00  0.0000E+00  0.3413E-01  0.0000E+00  0.0000E+00  0.3413E-01  0.0000E+00  0.0000E+00  0.3413E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.388841    0.627832    0.000000  0.0000E+00  0.0000E+00  0.3463E-01  0.0000E+00  0.0000E+00  0.3463E-01  0.0000E+00  0.0000E+00  0.3463E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.375660    0.650662    0.000000  0.0000E+00  0.0000E+00  0.3491E-01  0.0000E+00  0.0000E+00  0.3491E-01  0.0000E+00  0.0000E+00  0.3491E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.362479    0.673492    0.000000  0.0000E+00  0.0000E+00  0.3494E-01  0.0000E+00  0.0000E+00  0.3494E-01  0.0000E+00  0.0000E+00  0.3494E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.113799   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.100618   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.3414E-01  0.0000E+00  0.0000E+00  0.3414E-01  0.0000E+00  0.0000E+00  0.3414E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.087437   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.3430E-01  0.0000E+00  0.0000E+00  0.3430E-01  0.0000E+00  0.0000E+00  0.3430E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.074256   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.3419E-01  0.0000E+00  0.0000E+00  0.3419E-01  0.0000E+00  0.0000E+00  0.3419E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.061075   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.3381E-01  0.0000E+00  0.0000E+00  0.3381E-01  0.0000E+00  0.0000E+00  0.3381E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.047893   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.3316E-01  0.0000E+00  0.0000E+00  0.3316E-01  0.0000E+00  0.0000E+00  0.3316E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.034712   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.3228E-01  0.0000E+00  0.0000E+00  0.3228E-01  0.0000E+00  0.0000E+00  0.3228E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.021531   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.3122E-01  0.0000E+00  0.0000E+00  0.3122E-01  0.0000E+00  0.0000E+00  0.3122E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.008350   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.3006E-01  0.0000E+00  0.0000E+00  0.3006E-01  0.0000E+00  0.0000E+00  0.3006E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.995169   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.2886E-01  0.0000E+00  0.0000E+00  0.2886E-01  0.0000E+00  0.0000E+00  0.2886E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.981988   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.2774E-01  0.0000E+00  0.0000E+00  0.2774E-01  0.0000E+00  0.0000E+00  0.2774E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.968807   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.2678E-01  0.0000E+00  0.0000E+00  0.2678E-01  0.0000E+00  0.0000E+00  0.2678E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.955626   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.2606E-01  0.0000E+00  0.0000E+00  0.2606E-01  0.0000E+00  0.0000E+00  0.2606E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.942445   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.2563E-01  0.0000E+00  0.0000E+00  0.2563E-01  0.0000E+00  0.0000E+00  0.2563E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.929264   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.2555E-01  0.0000E+00  0.0000E+00  0.2555E-01  0.0000E+00  0.0000E+00  0.2555E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.916083   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.2580E-01  0.0000E+00  0.0000E+00  0.2580E-01  0.0000E+00  0.0000E+00  0.2580E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.902902   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.2638E-01  0.0000E+00  0.0000E+00  0.2638E-01  0.0000E+00  0.0000E+00  0.2638E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.889721   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.2724E-01  0.0000E+00  0.0000E+00  0.2724E-01  0.0000E+00  0.0000E+00  0.2724E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.876540   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.2829E-01  0.0000E+00  0.0000E+00  0.2829E-01  0.0000E+00  0.0000E+00  0.2829E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.863359   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.2946E-01  0.0000E+00  0.0000E+00  0.2946E-01  0.0000E+00  0.0000E+00  0.2946E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.850178   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.3065E-01  0.0000E+00  0.0000E+00  0.3065E-01  0.0000E+00  0.0000E+00  0.3065E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.836997   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.3177E-01  0.0000E+00  0.0000E+00  0.3177E-01  0.0000E+00  0.0000E+00  0.3177E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.823816   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.3275E-01  0.0000E+00  0.0000E+00  0.3275E-01  0.0000E+00  0.0000E+00  0.3275E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.810635   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.3352E-01  0.0000E+00  0.0000E+00  0.3352E-01  0.0000E+00  0.0000E+00  0.3352E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.797454   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.3404E-01  0.0000E+00  0.0000E+00  0.3404E-01  0.0000E+00  0.0000E+00  0.3404E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784272   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.3428E-01  0.0000E+00  0.0000E+00  0.3428E-01  0.0000E+00  0.0000E+00  0.3428E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.771091   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.3425E-01  0.0000E+00  0.0000E+00  0.3425E-01  0.0000E+00  0.0000E+00  0.3425E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.757910   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.3396E-01  0.0000E+00  0.0000E+00  0.3396E-01  0.0000E+00  0.0000E+00  0.3396E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.744729   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.3343E-01  0.0000E+00  0.0000E+00  0.3343E-01  0.0000E+00  0.0000E+00  0.3343E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.731548   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.3269E-01  0.0000E+00  0.0000E+00  0.3269E-01  0.0000E+00  0.0000E+00  0.3269E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.718367    0.011415    0.000000  0.0000E+00  0.0000E+00  0.3180E-01  0.0000E+00  0.0000E+00  0.3180E-01  0.0000E+00  0.0000E+00  0.3180E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.705186    0.034245    0.000000  0.0000E+00  0.0000E+00  0.3079E-01  0.0000E+00  0.0000E+00  0.3079E-01  0.0000E+00  0.0000E+00  0.3079E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.692005    0.057076    0.000000  0.0000E+00  0.0000E+00  0.2971E-01  0.0000E+00  0.0000E+00  0.2971E-01  0.0000E+00  0.0000E+00  0.2971E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.678824    0.079906    0.000000  0.0000E+00  0.0000E+00  0.2859E-01  0.0000E+00  0.0000E+00  0.2859E-01  0.0000E+00  0.0000E+00  0.2859E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.665643    0.102736    0.000000  0.0000E+00  0.0000E+00  0.2747E-01  0.0000E+00  0.0000E+00  0.2747E-01  0.0000E+00  0.0000E+00  0.2747E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.652462    0.125566    0.000000  0.0000E+00  0.0000E+00  0.2639E-01  0.0000E+00  0.0000E+00  0.2639E-01  0.0000E+00  0.0000E+00  0.2639E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.639281    0.148397    0.000000  0.0000E+00  0.0000E+00  0.2537E-01  0.0000E+00  0.0000E+00  0.2537E-01  0.0000E+00  0.0000E+00  0.2537E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.626100    0.171227    0.000000  0.0000E+00  0.0000E+00  0.2443E-01  0.0000E+00  0.0000E+00  0.2443E-01  0.0000E+00  0.0000E+00  0.2443E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.612919    0.194057    0.000000  0.0000E+00  0.0000E+00  0.2361E-01  0.0000E+00  0.0000E+00  0.2361E-01  0.0000E+00  0.0000E+00  0.2361E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.599738    0.216887    0.000000  0.0000E+00  0.0000E+00  0.2290E-01  0.0000E+00  0.0000E+00  0.2290E-01  0.0000E+00  0.0000E+00  0.2290E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.586557    0.239718    0.000000  0.0000E+00  0.0000E+00  0.2233E-01  0.0000E+00  0.0000E+00  0.2233E-01  0.0000E+00  0.0000E+00  0.2233E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.573376    0.262548    0.000000  0.0000E+00  0.0000E+00  0.2191E-01  0.0000E+00  0.0000E+00  0.2191E-01  0.0000E+00  0.0000E+00  0.2191E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560195    0.285378    0.000000  0.0000E+00  0.0000E+00  0.2163E-01  0.0000E+00  0.0000E+00  0.2163E-01  0.0000E+00  0.0000E+00  0.2163E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.547014    0.308208    0.000000  0.0000E+00  0.0000E+00  0.2152E-01  0.0000E+00  0.0000E+00  0.2152E-01  0.0000E+00  0.0000E+00  0.2152E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.533833    0.331039    0.000000  0.0000E+00  0.0000E+00  0.2156E-01  0.0000E+00  0.0000E+00  0.2156E-01  0.0000E+00  0.0000E+00  0.2156E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.520651    0.353869    0.000000  0.0000E+00  0.0000E+00  0.2175E-01  0.0000E+00  0.0000E+00  0.2175E-01  0.0000E+00  0.0000E+00  0.2175E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.507470    0.376699    0.000000  0.0000E+00  0.0000E+00  0.2210E-01  0.0000E+00  0.0000E+00  0.2210E-01  0.0000E+00  0.0000E+00  0.2210E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.494289    0.399529    0.000000  0.0000E+00  0.0000E+00  0.2260E-01  0.0000E+00  0.0000E+00  0.2260E-01  0.0000E+00  0.0000E+00  0.2260E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.481108    0.422360    0.000000  0.0000E+00  0.0000E+00  0.2324E-01  0.0000E+00  0.0000E+00  0.2324E-01  0.0000E+00  0.0000E+00  0.2324E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.467927    0.445190    0.000000  0.0000E+00  0.0000E+00  0.2401E-01  0.0000E+00  0.0000E+00  0.2401E-01  0.0000E+00  0.0000E+00  0.2401E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.454746    0.468020    0.000000  0.0000E+00  0.0000E+00  0.2489E-01  0.0000E+00  0.0000E+00  0.2489E-01  0.0000E+00  0.0000E+00  0.2489E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.441565    0.490850    0.000000  0.0000E+00  0.0000E+00  0.2587E-01  0.0000E+00  0.0000E+00  0.2587E-01  0.0000E+00  0.0000E+00  0.2587E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.428384    0.513681    0.000000  0.0000E+00  0.0000E+00  0.2692E-01  0.0000E+00  0.0000E+00  0.2692E-01  0.0000E+00  0.0000E+00  0.2692E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.415203    0.536511    0.000000  0.0000E+00  0.0000E+00  0.2803E-01  0.0000E+00  0.0000E+00  0.2803E-01  0.0000E+00  0.0000E+00  0.2803E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.402022    0.559341    0.000000  0.0000E+00  0.0000E+00  0.2915E-01  0.0000E+00  0.0000E+00  0.2915E-01  0.0000E+00  0.0000E+00  0.2915E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.388841    0.582171    0.000000  0.0000E+00  0.0000E+00  0.3026E-01  0.0000E+00  0.0000E+00  0.3026E-01  0.0000E+00  0.0000E+00  0.3026E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.375660    0.605002    0.000000  0.0000E+00  0.0000E+00  0.3131E-01  0.0000E+00  0.0000E+00  0.3131E-01  0.0000E+00  0.0000E+00  0.3131E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.362479    0.627832    0.000000  0.0000E+00  0.0000E+00  0.3227E-01  0.0000E+00  0.0000E+00  0.3227E-01  0.0000E+00  0.0000E+00  0.3227E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.349298    0.650662    0.000000  0.0000E+00  0.0000E+00  0.3308E-01  0.0000E+00  0.0000E+00  0.3308E-01  0.0000E+00  0.0000E+00  0.3308E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.336117    0.673492    0.000000  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.087437   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.3224E-01  0.0000E+00  0.0000E+00  0.3224E-01  0.0000E+00  0.0000E+00  0.3224E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.074256   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.3329E-01  0.0000E+00  0.0000E+00  0.3329E-01  0.0000E+00  0.0000E+00  0.3329E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.061075   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.3419E-01  0.0000E+00  0.0000E+00  0.3419E-01  0.0000E+00  0.0000E+00  0.3419E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.047893   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.3491E-01  0.0000E+00  0.0000E+00  0.3491E-01  0.0000E+00  0.0000E+00  0.3491E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.034712   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.3543E-01  0.0000E+00  0.0000E+00  0.3543E-01  0.0000E+00  0.0000E+00  0.3543E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.021531   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.3572E-01  0.0000E+00  0.0000E+00  0.3572E-01  0.0000E+00  0.0000E+00  0.3572E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.008350   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.3578E-01  0.0000E+00  0.0000E+00  0.3578E-01  0.0000E+00  0.0000E+00  0.3578E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.995169   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.3564E-01  0.0000E+00  0.0000E+00  0.3564E-01  0.0000E+00  0.0000E+00  0.3564E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.981988   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.3534E-01  0.0000E+00  0.0000E+00  0.3534E-01  0.0000E+00  0.0000E+00  0.3534E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.968807   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.3492E-01  0.0000E+00  0.0000E+00  0.3492E-01  0.0000E+00  0.0000E+00  0.3492E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.955626   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.3445E-01  0.0000E+00  0.0000E+00  0.3445E-01  0.0000E+00  0.0000E+00  0.3445E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.942445   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.3403E-01  0.0000E+00  0.0000E+00  0.3403E-01  0.0000E+00  0.0000E+00  0.3403E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.929264   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.3372E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.916083   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.3358E-01  0.0000E+00  0.0000E+00  0.3358E-01  0.0000E+00  0.0000E+00  0.3358E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.902902   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.3363E-01  0.0000E+00  0.0000E+00  0.3363E-01  0.0000E+00  0.0000E+00  0.3363E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.889721   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.3386E-01  0.0000E+00  0.0000E+00  0.3386E-01  0.0000E+00  0.0000E+00  0.3386E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.876540   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.3423E-01  0.0000E+00  0.0000E+00  0.3423E-01  0.0000E+00  0.0000E+00  0.3423E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.863359   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.3469E-01  0.0000E+00  0.0000E+00  0.3469E-01  0.0000E+00  0.0000E+00  0.3469E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.850178   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.3514E-01  0.0000E+00  0.0000E+00  0.3514E-01  0.0000E+00  0.0000E+00  0.3514E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.836997   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.3551E-01  0.0000E+00  0.0000E+00  0.3551E-01  0.0000E+00  0.0000E+00  0.3551E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.823816   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.3574E-01  0.0000E+00  0.0000E+00  0.3574E-01  0.0000E+00  0.0000E+00  0.3574E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.810635   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.3578E-01  0.0000E+00  0.0000E+00  0.3578E-01  0.0000E+00  0.0000E+00  0.3578E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.797454   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.3560E-01  0.0000E+00  0.0000E+00  0.3560E-01  0.0000E+00  0.0000E+00  0.3560E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784272   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.3520E-01  0.0000E+00  0.0000E+00  0.3520E-01  0.0000E+00  0.0000E+00  0.3520E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.771091   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.3458E-01  0.0000E+00  0.0000E+00  0.3458E-01  0.0000E+00  0.0000E+00  0.3458E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.757910   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.3377E-01  0.0000E+00  0.0000E+00  0.3377E-01  0.0000E+00  0.0000E+00  0.3377E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.744729   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.3278E-01  0.0000E+00  0.0000E+00  0.3278E-01  0.0000E+00  0.0000E+00  0.3278E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.731548   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.3167E-01  0.0000E+00  0.0000E+00  0.3167E-01  0.0000E+00  0.0000E+00  0.3167E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.718367   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.3046E-01  0.0000E+00  0.0000E+00  0.3046E-01  0.0000E+00  0.0000E+00  0.3046E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.705186   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.2918E-01  0.0000E+00  0.0000E+00  0.2918E-01  0.0000E+00  0.0000E+00  0.2918E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.692005    0.011415    0.000000  0.0000E+00  0.0000E+00  0.2788E-01  0.0000E+00  0.0000E+00  0.2788E-01  0.0000E+00  0.0000E+00  0.2788E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.678824    0.034245    0.000000  0.0000E+00  0.0000E+00  0.2657E-01  0.0000E+00  0.0000E+00  0.2657E-01  0.0000E+00  0.0000E+00  0.2657E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.665643    0.057076    0.000000  0.0000E+00  0.0000E+00  0.2529E-01  0.0000E+00  0.0000E+00  0.2529E-01  0.0000E+00  0.0000E+00  0.2529E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.652462    0.079906    0.000000  0.0000E+00  0.0000E+00  0.2406E-01  0.0000E+00  0.0000E+00  0.2406E-01  0.0000E+00  0.0000E+00  0.2406E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.639281    0.102736    0.000000  0.0000E+00  0.0000E+00  0.2291E-01  0.0000E+00  0.0000E+00  0.2291E-01  0.0000E+00  0.0000E+00  0.2291E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.626100    0.125566    0.000000  0.0000E+00  0.0000E+00  0.2184E-01  0.0000E+00  0.0000E+00  0.2184E-01  0.0000E+00  0.0000E+00  0.2184E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.612919    0.148397    0.000000  0.0000E+00  0.0000E+00  0.2087E-01  0.0000E+00  0.0000E+00  0.2087E-01  0.0000E+00  0.0000E+00  0.2087E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.599738    0.171227    0.000000  0.0000E+00  0.0000E+00  0.2002E-01  0.0000E+00  0.0000E+00  0.2002E-01  0.0000E+00  0.0000E+00  0.2002E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.586557    0.194057    0.000000  0.0000E+00  0.0000E+00  0.1928E-01  0.0000E+00  0.0000E+00  0.1928E-01  0.0000E+00  0.0000E+00  0.1928E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.573376    0.216887    0.000000  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560195    0.239718    0.000000  0.0000E+00  0.0000E+00  0.1822E-01  0.0000E+00  0.0000E+00  0.1822E-01  0.0000E+00  0.0000E+00  0.1822E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.547014    0.262548    0.000000  0.0000E+00  0.0000E+00  0.1790E-01  0.0000E+00  0.0000E+00  0.1790E-01  0.0000E+00  0.0000E+00  0.1790E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.533833    0.285378    0.000000  0.0000E+00  0.0000E+00  0.1772E-01  0.0000E+00  0.0000E+00  0.1772E-01  0.0000E+00  0.0000E+00  0.1772E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.520651    0.308208    0.000000  0.0000E+00  0.0000E+00  0.1768E-01  0.0000E+00  0.0000E+00  0.1768E-01  0.0000E+00  0.0000E+00  0.1768E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.507470    0.331039    0.000000  0.0000E+00  0.0000E+00  0.1779E-01  0.0000E+00  0.0000E+00  0.1779E-01  0.0000E+00  0.0000E+00  0.1779E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.494289    0.353869    0.000000  0.0000E+00  0.0000E+00  0.1804E-01  0.0000E+00  0.0000E+00  0.1804E-01  0.0000E+00  0.0000E+00  0.1804E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.481108    0.376699    0.000000  0.0000E+00  0.0000E+00  0.1844E-01  0.0000E+00  0.0000E+00  0.1844E-01  0.0000E+00  0.0000E+00  0.1844E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.467927    0.399529    0.000000  0.0000E+00  0.0000E+00  0.1897E-01  0.0000E+00  0.0000E+00  0.1897E-01  0.0000E+00  0.0000E+00  0.1897E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.454746    0.422360    0.000000  0.0000E+00  0.0000E+00  0.1963E-01  0.0000E+00  0.0000E+00  0.1963E-01  0.0000E+00  0.0000E+00  0.1963E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.441565    0.445190    0.000000  0.0000E+00  0.0000E+00  0.2043E-01  0.0000E+00  0.0000E+00  0.2043E-01  0.0000E+00  0.0000E+00  0.2043E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.428384    0.468020    0.000000  0.0000E+00  0.0000E+00  0.2134E-01  0.0000E+00  0.0000E+00  0.2134E-01  0.0000E+00  0.0000E+00  0.2134E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.415203    0.490850    0.000000  0.0000E+00  0.0000E+00  0.2236E-01  0.0000E+00  0.0000E+00  0.2236E-01  0.0000E+00  0.0000E+00  0.2236E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.402022    0.513681    0.000000  0.0000E+00  0.0000E+00  0.2347E-01  0.0000E+00  0.0000E+00  0.2347E-01  0.0000E+00  0.0000E+00  0.2347E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.388841    0.536511    0.000000  0.0000E+00  0.0000E+00  0.2467E-01  0.0000E+00  0.0000E+00  0.2467E-01  0.0000E+00  0.0000E+00  0.2467E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.375660    0.559341    0.000000  0.0000E+00  0.0000E+00  0.2593E-01  0.0000E+00  0.0000E+00  0.2593E-01  0.0000E+00  0.0000E+00  0.2593E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.362479    0.582171    0.000000  0.0000E+00  0.0000E+00  0.2722E-01  0.0000E+00  0.0000E+00  0.2722E-01  0.0000E+00  0.0000E+00  0.2722E-01  0.0000E+00  0.0000E+00  0.0000E+00
